DajData/NastavData;;5300
DajData/NastavData;;5100
Vymaz;;9800
Vloz;;9700
DajData/NastavData;;5300
Vymaz;;5700
DajData/NastavData;;5400
DajIndex;;900
Vloz;;10000
DajData/NastavData;;5300
Vloz;;9300
Vloz;;9300
DajData/NastavData;;5300
Vymaz;;15600
DajData/NastavData;;5400
DajData/NastavData;;5100
Vymaz;;5700
Vloz;;9600
DajData/NastavData;;5400
Vymaz;;9900
DajIndex;;800
DajData/NastavData;;5300
DajIndex;;800
DajData/NastavData;;5200
Vloz;;9400
DajData/NastavData;;5200
DajData/NastavData;;5100
Vloz;;9400
DajData/NastavData;;5300
DajData/NastavData;;5200
Vloz;;9200
DajData/NastavData;;5000
DajData/NastavData;;5300
DajData/NastavData;;5200
DajData/NastavData;;5200
DajData/NastavData;;5200
DajData/NastavData;;5200
DajData/NastavData;;5200
DajData/NastavData;;5100
DajData/NastavData;;5200
DajData/NastavData;;5100
DajData/NastavData;;5200
Vymaz;;9700
DajIndex;;900
DajIndex;;800
DajData/NastavData;;5400
DajData/NastavData;;5200
DajData/NastavData;;7700
DajData/NastavData;;5500
Vloz;;9700
DajIndex;;900
DajData/NastavData;;5400
DajData/NastavData;;5300
DajData/NastavData;;5300
DajData/NastavData;;5300
Vymaz;;10000
Vloz;;9600
DajData/NastavData;;5400
Vloz;;5600
Vymaz;;5800
Vloz;;9700
DajData/NastavData;;5200
Vymaz;;5600
Vloz;;9700
DajData/NastavData;;5300
DajData/NastavData;;5000
Vloz;;5500
Vloz;;9600
DajData/NastavData;;5400
DajData/NastavData;;5400
DajData/NastavData;;5300
DajData/NastavData;;5300
DajData/NastavData;;5200
DajData/NastavData;;5300
DajData/NastavData;;5400
Vymaz;;5700
DajData/NastavData;;5200
DajData/NastavData;;5100
Vymaz;;10000
DajData/NastavData;;5600
DajData/NastavData;;5300
DajData/NastavData;;5300
DajData/NastavData;;5200
Vymaz;;9800
DajData/NastavData;;5300
Vloz;;5600
DajData/NastavData;;9400
DajData/NastavData;;5700
Vloz;;9600
DajData/NastavData;;5400
Vymaz;;9800
DajData/NastavData;;5200
DajData/NastavData;;5200
DajData/NastavData;;5400
Vymaz;;9600
Vloz;;9400
DajData/NastavData;;5200
DajData/NastavData;;5300
DajData/NastavData;;5400
DajData/NastavData;;5200
DajData/NastavData;;5100
DajData/NastavData;;5300
DajIndex;;1000
DajData/NastavData;;5500
DajIndex;;800
DajIndex;;800
Vymaz;;9700
Vloz;;5600
DajData/NastavData;;5300
Vymaz;;9700
DajIndex;;900
Vymaz;;10000
Vymaz;;9800
DajData/NastavData;;5200
DajData/NastavData;;5200
DajIndex;;800
Vymaz;;5800
DajIndex;;800
Vymaz;;5700
DajData/NastavData;;5400
Vymaz;;5700
Vymaz;;5700
Vymaz;;9900
Vloz;;9600
DajData/NastavData;;5200
DajData/NastavData;;5300
DajData/NastavData;;5300
Vloz;;9900
DajIndex;;900
DajData/NastavData;;5500
Vloz;;9500
Vymaz;;9800
DajData/NastavData;;5300
Vloz;;9500
DajData/NastavData;;5300
DajData/NastavData;;5200
Vloz;;9500
DajIndex;;800
DajData/NastavData;;5400
DajData/NastavData;;5300
DajData/NastavData;;5200
Vloz;;9400
DajData/NastavData;;5500
DajData/NastavData;;5200
DajData/NastavData;;5200
DajData/NastavData;;5200
DajData/NastavData;;5200
DajData/NastavData;;5300
DajData/NastavData;;5300
DajData/NastavData;;5300
Vloz;;9500
DajData/NastavData;;5200
DajData/NastavData;;5200
DajData/NastavData;;5300
DajIndex;;900
Vloz;;5800
DajData/NastavData;;5600
Vloz;;5600
Vymaz;;5800
DajData/NastavData;;5500
Vymaz;;10300
DajData/NastavData;;5300
Vloz;;5700
Vloz;;18300
DajIndex;;1300
Vloz;;41200
DajData/NastavData;;18400
Vymaz;;34400
Vloz;;17200
DajData/NastavData;;19100
DajData/NastavData;;18200
Vloz;;31900
DajData/NastavData;;17100
Vloz;;25000
Vymaz;;35200
DajData/NastavData;;12200
DajData/NastavData;;6300
Vloz;;10100
DajData/NastavData;;5300
Vymaz;;10400
DajData/NastavData;;5200
DajData/NastavData;;7000
Vymaz;;6100
Vloz;;9800
DajData/NastavData;;5400
Vloz;;5600
Vymaz;;9900
DajData/NastavData;;5300
DajData/NastavData;;5300
Vloz;;9500
DajIndex;;1000
Vloz;;5700
DajIndex;;900
Vloz;;9900
Vloz;;5700
DajData/NastavData;;5300
Vymaz;;10100
DajData/NastavData;;5300
DajIndex;;900
DajData/NastavData;;5200
Vloz;;5700
DajData/NastavData;;5200
DajData/NastavData;;5400
DajData/NastavData;;5300
DajData/NastavData;;5200
DajIndex;;900
DajData/NastavData;;5400
Vymaz;;10100
DajData/NastavData;;10800
Vloz;;28500
DajData/NastavData;;7400
Vloz;;10300
Vymaz;;10700
DajData/NastavData;;5500
Vloz;;5700
Vymaz;;5700
DajData/NastavData;;5300
Vloz;;5600
DajData/NastavData;;5500
DajData/NastavData;;5300
DajData/NastavData;;5100
DajData/NastavData;;5300
DajData/NastavData;;5300
Vymaz;;5800
DajData/NastavData;;5400
Vloz;;5600
DajData/NastavData;;5300
Vloz;;9500
DajData/NastavData;;5200
Vloz;;9500
Vloz;;5600
DajData/NastavData;;5300
DajData/NastavData;;5300
DajData/NastavData;;5300
DajIndex;;1000
Vymaz;;10300
DajData/NastavData;;5300
DajData/NastavData;;5400
DajData/NastavData;;5200
DajData/NastavData;;5300
DajData/NastavData;;5400
Vymaz;;5600
Vloz;;9600
DajIndex;;1000
Vloz;;9700
Vymaz;;9800
Vymaz;;5700
DajData/NastavData;;5300
Vymaz;;10000
DajData/NastavData;;5200
DajData/NastavData;;7300
DajData/NastavData;;5300
Vymaz;;9900
DajData/NastavData;;5200
Vymaz;;5500
Vymaz;;5700
DajData/NastavData;;5400
DajData/NastavData;;5400
DajData/NastavData;;5100
Vloz;;9600
Vloz;;5500
Vymaz;;5800
DajData/NastavData;;5500
DajIndex;;900
DajData/NastavData;;5300
DajData/NastavData;;5200
Vloz;;9800
Vloz;;9600
Vymaz;;10100
DajData/NastavData;;5300
DajData/NastavData;;5300
DajData/NastavData;;5200
DajIndex;;900
DajData/NastavData;;5500
DajData/NastavData;;5300
DajData/NastavData;;5300
DajData/NastavData;;5200
DajData/NastavData;;5300
DajData/NastavData;;5400
DajData/NastavData;;5400
Vloz;;9800
DajData/NastavData;;5200
Vymaz;;10000
Vloz;;9700
DajData/NastavData;;5300
DajData/NastavData;;5100
Vymaz;;5700
Vloz;;9600
DajData/NastavData;;5400
DajIndex;;1000
DajData/NastavData;;7800
DajData/NastavData;;7300
DajData/NastavData;;5600
Vymaz;;10500
Vloz;;9700
Vymaz;;9700
DajData/NastavData;;5400
Vymaz;;9700
DajIndex;;1000
Vloz;;9800
DajData/NastavData;;5400
DajData/NastavData;;5300
Vloz;;9700
DajData/NastavData;;5400
Vymaz;;10000
Vymaz;;10000
DajData/NastavData;;5200
DajData/NastavData;;5200
DajData/NastavData;;5200
Vymaz;;5700
Vymaz;;9900
DajData/NastavData;;5100
Vymaz;;9500
DajIndex;;1000
Vymaz;;9800
DajData/NastavData;;5300
DajData/NastavData;;5100
DajIndex;;900
Vloz;;5600
Vloz;;9700
Vloz;;9400
DajData/NastavData;;5200
Vymaz;;5600
DajData/NastavData;;5300
Vloz;;5500
DajData/NastavData;;5300
DajData/NastavData;;5300
DajData/NastavData;;5200
Vymaz;;11500
DajData/NastavData;;5300
Vloz;;9800
DajData/NastavData;;5300
DajData/NastavData;;5300
Vymaz;;9600
DajData/NastavData;;5200
DajData/NastavData;;5100
DajData/NastavData;;5200
Vloz;;9800
Vymaz;;9800
DajData/NastavData;;5200
DajData/NastavData;;5200
DajData/NastavData;;5200
Vymaz;;9400
Vloz;;9400
Vloz;;5500
DajData/NastavData;;5100
Vloz;;9700
Vymaz;;10000
DajData/NastavData;;5300
Vymaz;;5700
DajData/NastavData;;5200
DajData/NastavData;;5200
DajData/NastavData;;5300
Vloz;;9500
DajData/NastavData;;5100
Vloz;;9500
DajData/NastavData;;5300
DajData/NastavData;;5400
Vymaz;;9500
Vymaz;;5700
DajIndex;;900
Vloz;;9600
DajData/NastavData;;5200
DajData/NastavData;;5300
DajData/NastavData;;5200
DajData/NastavData;;5200
DajData/NastavData;;5200
Vymaz;;11500
DajData/NastavData;;7700
DajData/NastavData;;5700
DajData/NastavData;;5300
Vymaz;;10000
DajData/NastavData;;5700
DajIndex;;1000
DajData/NastavData;;5500
DajIndex;;800
DajIndex;;800
Vymaz;;10300
Vymaz;;5600
DajData/NastavData;;5400
DajData/NastavData;;5300
Vymaz;;9600
DajIndex;;800
DajData/NastavData;;5500
DajData/NastavData;;5200
Vloz;;5700
DajData/NastavData;;5200
DajIndex;;800
DajData/NastavData;;5300
Vymaz;;5900
DajData/NastavData;;5400
Vymaz;;9900
Vloz;;5600
DajData/NastavData;;5300
Vymaz;;9800
DajData/NastavData;;5200
DajData/NastavData;;5200
DajIndex;;900
DajData/NastavData;;5300
Vymaz;;9800
DajData/NastavData;;5300
Vymaz;;9700
DajIndex;;800
DajData/NastavData;;5200
DajData/NastavData;;5300
DajData/NastavData;;5300
DajData/NastavData;;5300
DajData/NastavData;;6900
DajData/NastavData;;5200
Vymaz;;5700
DajData/NastavData;;5100
DajIndex;;800
DajIndex;;800
DajData/NastavData;;5400
DajData/NastavData;;5200
Vymaz;;9800
Vymaz;;5900
DajIndex;;700
DajData/NastavData;;5300
Vloz;;9700
DajData/NastavData;;5300
Vloz;;9400
DajData/NastavData;;5200
DajIndex;;800
Vymaz;;10000
DajData/NastavData;;5200
Vymaz;;9600
DajData/NastavData;;5300
DajIndex;;800
Vymaz;;9900
Vymaz;;5700
Vloz;;9500
Vloz;;5500
DajData/NastavData;;5300
Vloz;;9300
DajIndex;;800
Vymaz;;10000
Vloz;;9400
Vymaz;;5700
DajData/NastavData;;5200
DajData/NastavData;;5200
Vloz;;5500
Vloz;;5600
DajData/NastavData;;5200
DajData/NastavData;;5200
DajData/NastavData;;5200
Vloz;;5600
DajData/NastavData;;5100
Vloz;;6300
DajData/NastavData;;5400
DajIndex;;900
DajData/NastavData;;5400
Vymaz;;5900
Vymaz;;9900
DajData/NastavData;;5200
DajData/NastavData;;5200
DajData/NastavData;;5100
DajData/NastavData;;5200
Vymaz;;9600
Vymaz;;5600
DajData/NastavData;;5200
Vloz;;9500
Vloz;;9500
Vymaz;;9500
DajIndex;;800
DajIndex;;800
DajData/NastavData;;5300
Vymaz;;9800
Vymaz;;9700
DajData/NastavData;;5100
DajData/NastavData;;5200
DajData/NastavData;;5200
DajData/NastavData;;5100
DajIndex;;800
DajIndex;;800
Vymaz;;5900
Vymaz;;9900
Vloz;;5600
DajData/NastavData;;5300
DajData/NastavData;;5300
DajData/NastavData;;5200
DajData/NastavData;;5200
DajData/NastavData;;5200
Vloz;;9400
DajData/NastavData;;5200
DajData/NastavData;;5200
DajData/NastavData;;5100
Vloz;;5700
DajData/NastavData;;5300
Vloz;;5600
DajData/NastavData;;5300
Vymaz;;9900
DajData/NastavData;;11300
Vymaz;;5600
DajData/NastavData;;5200
DajData/NastavData;;5200
DajData/NastavData;;5200
DajData/NastavData;;5100
DajData/NastavData;;5100
DajData/NastavData;;5100
DajIndex;;800
Vloz;;5600
DajData/NastavData;;5200
DajData/NastavData;;5100
Vloz;;9600
DajData/NastavData;;5100
DajData/NastavData;;5100
DajData/NastavData;;5200
DajData/NastavData;;5000
DajData/NastavData;;5300
DajIndex;;800
Vloz;;9700
Vloz;;5500
DajData/NastavData;;5300
Vloz;;9400
Vymaz;;9400
DajData/NastavData;;5300
Vloz;;5400
Vloz;;9500
DajData/NastavData;;5300
DajIndex;;800
Vloz;;5600
Vymaz;;9600
DajData/NastavData;;5200
Vloz;;5500
DajData/NastavData;;5300
DajIndex;;800
Vloz;;5600
Vloz;;9700
DajData/NastavData;;5400
DajIndex;;900
DajIndex;;800
DajData/NastavData;;5600
DajData/NastavData;;5400
Vloz;;9700
DajData/NastavData;;5300
DajData/NastavData;;5300
Vymaz;;9900
Vloz;;9600
DajData/NastavData;;5200
DajData/NastavData;;5400
DajData/NastavData;;5200
Vloz;;9400
DajData/NastavData;;5200
Vymaz;;10100
DajData/NastavData;;5200
Vloz;;9400
DajData/NastavData;;5300
Vloz;;5600
Vymaz;;10000
Vloz;;5400
DajData/NastavData;;5400
Vloz;;5400
Vloz;;5400
Vloz;;9600
Vloz;;9600
Vloz;;9700
DajData/NastavData;;5400
Vloz;;5500
Vloz;;9700
DajData/NastavData;;5300
DajData/NastavData;;5100
Vymaz;;9900
DajData/NastavData;;5300
DajData/NastavData;;5300
DajData/NastavData;;5200
DajData/NastavData;;5300
DajIndex;;900
Vymaz;;5900
DajData/NastavData;;5400
DajData/NastavData;;5300
DajData/NastavData;;5300
Vloz;;9300
DajData/NastavData;;5100
Vloz;;9400
Vloz;;5500
Vloz;;5500
Vloz;;5400
DajData/NastavData;;5200
Vloz;;9800
DajData/NastavData;;5400
Vymaz;;10000
DajData/NastavData;;5200
DajData/NastavData;;5500
Vloz;;9700
Vymaz;;9600
DajData/NastavData;;5400
DajIndex;;1000
DajData/NastavData;;5400
Vloz;;9700
Vloz;;5600
DajIndex;;1000
DajData/NastavData;;5400
DajData/NastavData;;5500
DajData/NastavData;;5300
DajIndex;;1000
DajData/NastavData;;5300
Vymaz;;10200
DajData/NastavData;;5400
DajData/NastavData;;5400
DajData/NastavData;;5100
Vloz;;5500
DajData/NastavData;;5300
DajData/NastavData;;5700
Vloz;;9500
Vloz;;9400
Vloz;;5600
DajData/NastavData;;5600
DajData/NastavData;;5400
Vymaz;;9600
DajData/NastavData;;5300
Vymaz;;5600
DajIndex;;1100
Vymaz;;5700
DajData/NastavData;;5500
Vloz;;5600
DajData/NastavData;;5200
DajData/NastavData;;5500
DajIndex;;1000
DajData/NastavData;;5300
DajData/NastavData;;5400
Vloz;;5500
DajData/NastavData;;8100
DajData/NastavData;;5600
DajData/NastavData;;7700
DajData/NastavData;;5700
DajData/NastavData;;5100
Vloz;;9900
Vloz;;8100
Vloz;;13500
DajIndex;;1200
Vloz;;13000
DajData/NastavData;;5800
Vloz;;5600
DajData/NastavData;;7300
DajData/NastavData;;6600
Vymaz;;18000
DajIndex;;1200
DajData/NastavData;;5400
DajData/NastavData;;5700
Vymaz;;10200
DajData/NastavData;;5700
DajData/NastavData;;10100
DajData/NastavData;;8200
DajData/NastavData;;9700
Vymaz;;30100
Vymaz;;26800
DajData/NastavData;;10800
DajData/NastavData;;10600
Vymaz;;35500
DajData/NastavData;;17600
DajData/NastavData;;17800
DajIndex;;2900
DajData/NastavData;;18000
Vloz;;32400
Vloz;;35000
DajData/NastavData;;24300
DajData/NastavData;;18700
DajData/NastavData;;17800
DajData/NastavData;;32000
Vymaz;;34800
DajIndex;;3100
DajData/NastavData;;16700
DajData/NastavData;;11100
DajData/NastavData;;11200
Vymaz;;16700
DajData/NastavData;;12200
Vloz;;19100
DajData/NastavData;;32200
Vymaz;;18600
DajData/NastavData;;11700
DajData/NastavData;;9200
Vymaz;;10200
DajData/NastavData;;9300
DajData/NastavData;;8700
DajData/NastavData;;16200
Vloz;;15700
Vymaz;;26500
DajData/NastavData;;9500
DajData/NastavData;;7600
DajData/NastavData;;8100
Vloz;;15400
Vymaz;;15700
Vymaz;;31500
DajData/NastavData;;14600
Vloz;;15600
Vloz;;25100
DajData/NastavData;;16100
DajData/NastavData;;21000
Vloz;;14800
Vymaz;;17000
DajData/NastavData;;8900
Vloz;;15200
DajData/NastavData;;15100
DajData/NastavData;;13900
DajData/NastavData;;13800
Vloz;;14600
DajData/NastavData;;13800
Vloz;;14100
DajData/NastavData;;12800
DajData/NastavData;;13800
Vymaz;;24900
Vymaz;;29800
Vymaz;;12900
DajData/NastavData;;5500
DajIndex;;1600
Vymaz;;21700
DajData/NastavData;;9800
DajIndex;;1400
DajIndex;;1100
Vymaz;;10900
Vymaz;;5800
Vymaz;;10800
Vymaz;;9600
DajData/NastavData;;5600
DajIndex;;1100
DajData/NastavData;;5400
DajData/NastavData;;5600
DajData/NastavData;;5500
Vymaz;;10100
Vymaz;;5700
DajData/NastavData;;5300
DajData/NastavData;;5400
DajData/NastavData;;5300
Vloz;;26800
Vymaz;;29400
DajData/NastavData;;11300
DajData/NastavData;;8500
DajData/NastavData;;10400
DajData/NastavData;;16500
Vloz;;13200
Vloz;;18100
DajData/NastavData;;9900
DajData/NastavData;;17700
DajData/NastavData;;14600
DajData/NastavData;;9700
Vymaz;;13900
Vymaz;;14000
DajData/NastavData;;8900
Vloz;;14500
DajData/NastavData;;10000
DajData/NastavData;;7300
DajData/NastavData;;8400
Vloz;;9200
DajData/NastavData;;8700
DajData/NastavData;;9200
DajData/NastavData;;26700
DajData/NastavData;;9000
DajData/NastavData;;8800
DajData/NastavData;;12000
DajData/NastavData;;11000
Vloz;;16400
DajIndex;;1700
Vloz;;15500
Vymaz;;17500
DajData/NastavData;;9500
Vloz;;15000
DajData/NastavData;;9700
Vloz;;15100
DajData/NastavData;;10600
DajData/NastavData;;8300
DajData/NastavData;;8100
Vymaz;;23900
DajData/NastavData;;13100
DajData/NastavData;;9800
DajIndex;;1700
DajIndex;;1400
Vymaz;;16300
Vloz;;9200
DajIndex;;2100
Vymaz;;10100
Vymaz;;14700
Vloz;;9700
Vymaz;;17000
Vymaz;;9700
DajData/NastavData;;9300
DajData/NastavData;;9400
DajData/NastavData;;9300
DajData/NastavData;;8400
DajData/NastavData;;5900
Vymaz;;6000
Vloz;;5900
DajData/NastavData;;5500
DajData/NastavData;;5300
Vymaz;;10200
DajData/NastavData;;5500
Vymaz;;10300
Vloz;;9800
DajData/NastavData;;5300
DajData/NastavData;;5300
Vymaz;;10300
DajData/NastavData;;5500
Vymaz;;5600
DajData/NastavData;;5500
Vymaz;;10000
Vloz;;9700
DajData/NastavData;;5400
Vymaz;;14800
DajData/NastavData;;5500
DajData/NastavData;;5300
Vymaz;;5800
Vymaz;;10100
Vymaz;;33100
Vymaz;;10100
Vymaz;;13500
DajData/NastavData;;7600
Vloz;;14500
DajData/NastavData;;9000
Vloz;;14000
DajIndex;;1500
Vloz;;20800
DajData/NastavData;;13500
Vymaz;;17400
Vloz;;9200
Vymaz;;9800
DajData/NastavData;;9400
Vloz;;9500
DajData/NastavData;;8900
DajData/NastavData;;8900
Vymaz;;16300
Vymaz;;9800
Vloz;;9400
DajData/NastavData;;8600
DajData/NastavData;;8700
Vymaz;;15600
Vymaz;;14500
Vloz;;15800
Vloz;;15700
DajData/NastavData;;13300
DajData/NastavData;;6200
DajData/NastavData;;5800
Vloz;;24600
Vymaz;;32800
DajData/NastavData;;8700
Vymaz;;8900
DajData/NastavData;;7800
DajData/NastavData;;5900
Vloz;;10200
Vloz;;5600
DajIndex;;1100
DajIndex;;1000
DajIndex;;900
DajIndex;;900
Vloz;;9900
DajData/NastavData;;5600
Vymaz;;19700
Vloz;;6000
DajData/NastavData;;5800
DajData/NastavData;;5300
DajData/NastavData;;5300
DajData/NastavData;;5200
Vloz;;9700
DajData/NastavData;;5500
DajData/NastavData;;5300
Vymaz;;10200
Vloz;;5600
Vloz;;10300
Vymaz;;5800
DajData/NastavData;;5600
DajData/NastavData;;5500
Vymaz;;9900
Vymaz;;9700
DajData/NastavData;;5300
DajData/NastavData;;5400
Vloz;;9700
Vymaz;;10100
Vloz;;9500
Vloz;;9700
Vloz;;9600
DajData/NastavData;;5400
DajData/NastavData;;5400
Vloz;;9600
DajData/NastavData;;5400
DajData/NastavData;;5400
DajData/NastavData;;5200
Vymaz;;5700
Vloz;;9800
DajIndex;;1000
Vymaz;;9900
Vloz;;9600
Vloz;;9700
DajData/NastavData;;5400
DajData/NastavData;;10600
Vymaz;;9000
Vymaz;;14900
DajData/NastavData;;9200
DajData/NastavData;;10300
DajData/NastavData;;9100
Vloz;;11900
DajData/NastavData;;5400
DajData/NastavData;;5500
Vloz;;5600
DajData/NastavData;;5300
Vloz;;9700
Vymaz;;6000
DajData/NastavData;;5500
DajData/NastavData;;5300
DajIndex;;1100
DajData/NastavData;;5500
DajIndex;;1000
DajData/NastavData;;5500
DajData/NastavData;;5500
Vloz;;5700
Vloz;;5600
DajData/NastavData;;5500
DajIndex;;1100
Vloz;;9700
Vloz;;9600
Vloz;;9600
DajIndex;;1000
Vloz;;9800
DajData/NastavData;;5400
Vymaz;;5800
DajData/NastavData;;5600
Vymaz;;9700
Vloz;;5400
DajData/NastavData;;5200
Vymaz;;5900
DajIndex;;1100
DajData/NastavData;;5300
Vloz;;9700
DajIndex;;1000
DajData/NastavData;;5500
Vloz;;9800
DajIndex;;1100
DajIndex;;1000
DajData/NastavData;;5600
DajIndex;;1000
Vymaz;;5900
Vloz;;10100
DajData/NastavData;;5200
DajData/NastavData;;5200
DajData/NastavData;;5200
Vloz;;5600
Vloz;;9700
DajData/NastavData;;5200
DajData/NastavData;;5100
Vloz;;9400
DajData/NastavData;;5300
DajIndex;;1100
Vloz;;5600
Vloz;;9800
Vloz;;19200
Vloz;;6800
DajData/NastavData;;6300
Vloz;;11500
Vymaz;;10300
DajData/NastavData;;5100
Vymaz;;9900
DajData/NastavData;;5400
Vymaz;;10200
DajData/NastavData;;5400
Vymaz;;10000
DajData/NastavData;;5400
DajData/NastavData;;5400
Vloz;;5600
DajData/NastavData;;5400
Vymaz;;9700
Vymaz;;5700
Vymaz;;10100
DajData/NastavData;;5600
DajData/NastavData;;5300
DajData/NastavData;;5700
Vloz;;9500
DajData/NastavData;;5200
DajData/NastavData;;5600
DajData/NastavData;;5300
DajIndex;;1200
DajData/NastavData;;5600
DajData/NastavData;;5500
Vymaz;;5800
Vloz;;5600
Vymaz;;10100
DajData/NastavData;;5400
Vloz;;9400
Vloz;;5400
DajData/NastavData;;5300
DajData/NastavData;;5400
DajData/NastavData;;5300
Vloz;;9700
DajData/NastavData;;5500
Vloz;;11100
DajData/NastavData;;6300
DajData/NastavData;;6400
Vymaz;;12100
DajData/NastavData;;5400
DajData/NastavData;;5400
DajData/NastavData;;5400
DajData/NastavData;;5200
DajData/NastavData;;5300
DajData/NastavData;;5300
Vymaz;;10300
Vymaz;;10100
DajData/NastavData;;5400
DajData/NastavData;;8900
DajData/NastavData;;5500
Vloz;;5500
DajData/NastavData;;5500
DajData/NastavData;;5600
DajData/NastavData;;5100
DajData/NastavData;;5300
DajData/NastavData;;5200
DajData/NastavData;;5400
DajData/NastavData;;5400
DajData/NastavData;;5200
Vloz;;9600
Vymaz;;5700
DajData/NastavData;;5600
DajData/NastavData;;5400
DajData/NastavData;;5400
DajData/NastavData;;5200
Vymaz;;9600
DajData/NastavData;;5400
DajData/NastavData;;5100
DajData/NastavData;;5100
DajData/NastavData;;5100
DajIndex;;1200
Vymaz;;5800
DajData/NastavData;;5500
DajData/NastavData;;5300
DajData/NastavData;;5300
DajData/NastavData;;5300
DajData/NastavData;;5200
DajData/NastavData;;5400
DajData/NastavData;;5400
DajIndex;;1200
DajIndex;;1000
DajData/NastavData;;5600
DajData/NastavData;;5500
Vymaz;;9800
Vymaz;;10100
DajData/NastavData;;5400
DajData/NastavData;;5200
DajData/NastavData;;5300
Vymaz;;5700
DajData/NastavData;;5500
DajIndex;;1200
DajData/NastavData;;5900
DajData/NastavData;;5200
DajIndex;;1000
DajData/NastavData;;5400
DajData/NastavData;;5600
DajIndex;;1000
Vloz;;10200
Vymaz;;10300
DajData/NastavData;;5600
DajIndex;;1000
Vymaz;;10200
DajData/NastavData;;5400
Vloz;;5500
DajData/NastavData;;5300
DajData/NastavData;;5500
DajData/NastavData;;5400
Vloz;;9600
DajData/NastavData;;5500
Vloz;;5600
Vymaz;;10200
Vymaz;;5500
Vloz;;9800
DajData/NastavData;;5500
Vymaz;;10200
Vymaz;;9900
Vloz;;9900
Vymaz;;10000
DajData/NastavData;;5200
DajData/NastavData;;5200
DajIndex;;1100
DajData/NastavData;;5500
DajData/NastavData;;5400
Vloz;;9900
Vymaz;;5800
DajIndex;;1100
DajData/NastavData;;5600
DajData/NastavData;;5200
DajIndex;;1100
Vymaz;;10300
DajData/NastavData;;5400
Vloz;;9800
DajData/NastavData;;5300
Vloz;;9200
DajData/NastavData;;5200
Vymaz;;5800
DajData/NastavData;;5200
DajData/NastavData;;5300
DajData/NastavData;;5300
DajData/NastavData;;5400
Vloz;;9500
DajData/NastavData;;5300
DajData/NastavData;;5200
Vymaz;;10000
Vloz;;5600
Vloz;;9300
DajData/NastavData;;5100
DajData/NastavData;;5300
Vymaz;;10000
DajData/NastavData;;5300
DajData/NastavData;;5300
Vloz;;9600
DajIndex;;1100
DajData/NastavData;;5300
Vloz;;9700
DajData/NastavData;;5400
DajData/NastavData;;5300
DajData/NastavData;;5400
Vymaz;;5600
DajData/NastavData;;5600
Vymaz;;9700
Vymaz;;9700
DajData/NastavData;;5400
DajIndex;;1100
DajData/NastavData;;5500
Vymaz;;9800
Vloz;;9600
DajData/NastavData;;5300
Vymaz;;10300
DajData/NastavData;;5400
Vymaz;;5700
DajData/NastavData;;12200
DajData/NastavData;;7400
DajData/NastavData;;5800
Vymaz;;6000
Vymaz;;12400
DajData/NastavData;;5700
DajData/NastavData;;5400
DajData/NastavData;;5400
Vloz;;10100
Vloz;;9900
Vymaz;;5700
Vymaz;;9700
DajData/NastavData;;5300
DajData/NastavData;;5500
Vloz;;9400
DajData/NastavData;;5300
Vymaz;;5600
Vloz;;9600
Vymaz;;9800
DajData/NastavData;;5300
Vymaz;;10100
Vymaz;;9300
DajIndex;;1000
Vloz;;5800
DajData/NastavData;;5200
DajIndex;;1000
Vloz;;5400
DajData/NastavData;;5500
DajData/NastavData;;5300
Vloz;;9900
DajData/NastavData;;5500
Vymaz;;5900
DajIndex;;1000
Vloz;;10400
DajData/NastavData;;5500
Vymaz;;10000
DajData/NastavData;;5400
Vymaz;;9900
DajData/NastavData;;5500
DajIndex;;900
Vymaz;;9900
DajData/NastavData;;5400
Vymaz;;5700
DajData/NastavData;;5500
Vloz;;9700
Vloz;;9700
DajData/NastavData;;5400
DajData/NastavData;;5200
DajData/NastavData;;5500
Vloz;;5500
DajData/NastavData;;5400
Vymaz;;9700
DajIndex;;900
DajData/NastavData;;5400
DajData/NastavData;;5200
DajData/NastavData;;5300
Vloz;;5600
Vymaz;;9900
Vymaz;;9700
DajIndex;;1000
DajIndex;;900
DajData/NastavData;;5400
Vloz;;5400
DajData/NastavData;;5300
DajData/NastavData;;5100
Vymaz;;5700
Vymaz;;10000
DajData/NastavData;;5400
Vymaz;;5600
Vloz;;9900
DajData/NastavData;;5200
DajData/NastavData;;5400
Vloz;;17500
DajData/NastavData;;5200
DajData/NastavData;;5100
Vloz;;9400
Vymaz;;10000
DajData/NastavData;;5400
Vymaz;;9700
Vloz;;9600
Vymaz;;9800
Vymaz;;9500
DajData/NastavData;;5100
Vymaz;;5700
DajData/NastavData;;5300
DajData/NastavData;;5400
DajData/NastavData;;5300
Vloz;;9400
Vymaz;;5700
DajIndex;;1000
DajData/NastavData;;5300
Vymaz;;9500
Vymaz;;5600
Vymaz;;5600
DajData/NastavData;;5300
DajData/NastavData;;5200
DajData/NastavData;;5400
Vloz;;9500
DajData/NastavData;;5200
DajIndex;;900
DajData/NastavData;;5300
DajData/NastavData;;5100
Vloz;;5400
Vloz;;5400
DajData/NastavData;;5300
DajData/NastavData;;5200
DajIndex;;1000
DajData/NastavData;;5300
DajIndex;;900
DajData/NastavData;;5300
DajIndex;;900
DajData/NastavData;;5400
Vloz;;15500
DajData/NastavData;;5300
DajIndex;;1400
Vymaz;;27800
DajData/NastavData;;10100
Vloz;;9000
DajData/NastavData;;8900
DajIndex;;1500
DajData/NastavData;;9100
DajIndex;;1200
DajData/NastavData;;9500
Vloz;;16500
